text,label
hahahhahahaha 6000 dt hahahahhahahahahahahahahahahhahahahahahhahahahahahahahahahhahahahaha mdr l ipocres,0
positive voybes,0
chkoun ya3ref kifech ne7i vu 3la vidéo,1
ala ben amar,0
je jamais cru waw,0
wasmou insta ta3 nour,0
alech lady samara le,1
nour gidouz f tv hhhhhhhhh,0
cr7 nember 1,0
sonia mat5ali had yahki,0
privileged dummies,0
positive voybez positve,0
generation z walla y bel français,1
chnouwa ism insta mta3 nour plz,0
mana3ref hata wa7ed fihom ken mte3 youtube hatheka fama barsha mo2thrin w machehourin 3l ekher winhom,1
boulhech w nour guidouzz w hor cujet w lina,1
essoum l8ali yzidd,0
esm3ouha bil vitesse 1 25x,0
flow ynik uniqness,0
bouubli jebni houni,0
chkoun jeé mn ifm,0
556 t9t7em,0
imagine if dabl de like this comment,0
dabl de,0
dope style,0
el kef mah men,0
ya bro banehi lougha tahki tounsi,0
sa7rawi familly,0
aguante argentina gato,0
killa music,0
msali 3lanabi ma g,0
its yin yang not ying yang,0
w net3alam n3oum wla nmout 8ara9aaann,0
dima kharaman,0
alooo omiii haw jaw tla3 houni,0
paroles please,0
ye debbi ye debbi,0
arttt arrrr ma8,0
best accidental click ever,0
5dma tn k fras,0
l tawa n7alel f verse saffwiz,0
tunisian tyga,0
krib 1000 mara tw,0
damien marley,0
skinny style hedha,0
houmazen caln,0
wf ychabah yesr l linko,0
vid nekha lghneye,0
famech instrumental,1
gassrine is here,0
l 10 février 2020 nsali 3anabi,0
essm linstru beelhy,0
c grave,0
12m views,0
hhh cabarre,0
hna les algériens khatina had swalah,0
yawahd bata,0
tre beinz,0
terma barcha barcha,0
libidakhal kilmat alah,0
cheft 9 5m vu 3raft m3baya des algériens han,0
lah inzal 3la n3la,0
chi abonnais et j aime layhafdek l9anat fel youtube,0
oui chfnah 9alt astarfir allh,0
16 k like,0
from senegal level,0
hhhh janiya,0
lezem enkouno yed wa7da mech dhed b3adhna,1
alguien que hable español,0
rabi hahdiha wala yadiha,0
chamess din bacha yka7ll,0
db hdi ax kdir,0
3andkum 3adi ya3ni,0
calmes vous les arabes,0
ahlin jahnam,0
songs nem please tell me,0
twanssa laghab,0
koulchii moulat foulards bleu tkanzirr dayra,0
hadi khas li,0
all eyez on me,0
ena nheb nwali kif wahed mraaabbet fi rasou,1
haw bich na3mil li9bi7a fitrimtk,0
bhi kamal,0
walid nahdi,0
el rap,0
billéhi il dislike kol ya3mlouli subscribe lil chaine,0
ena jit min3anid slem monsieur,0
eli m3aya like,0
fou9ma heya la maîtrise,0
34k dislike ou 1 7k like,0
ya5i makyej,0
sorry my brothers i want to know are their familles watching these did u figured out sex clothes candy playback man man man u makes me crazy jahanama w bi2ssa al massir,0
toujours aalikom,0
tu taffich,0
kifeech ena7i l vu,1
arrangement 03,0
kifeh nehy lvue,1
kifech najem na7i el vu svp,1
16k dislikes 741 likes,0
jmeet lmondo winkoom,1
735 ta7an mandhom mayamlou 3amlin like,0
683 likes 683 mib n,0
brazzer nwes,0
shkoon nek dislike 9bal mayetfarej fil vedio ynik like,0
wa9teeh yaahbet fel xnxx,0
louled kifech ina77i l vue,1
kifeh najem na7i vu,1
johnny sins liked this,0
pffff wlh farcha hta ltemm dahkni,0
kifch nefs5 l vues,1
mtebrrduch yaani jen zedt habbet chway 5ir wlh,0
kifeh nahi l vu,1
1 24 karez ta7 yal3eb fe free fire labes bel gree,0
brazzers version tn,0
wlh 7lha we7d yjib yjib 7bl twil nobtou nayzik nijbdouh ch3b kml khli yti7 3lina w toufa la7kya une fois pour toutes,0
wini l 8oneya aysh 5ouya,1
chkon 3mal dislike 9bel ma yetfarej,0
ye louled kifeh na7y el vu bellehy,1
kifech najm na7i vu belhi,1
kifeeh naahy lvu yy khaalqe raaby,1
brazzers aime ça,0
centre vieaaalllee,0
hhh eminam,0
a7sn 7aja ki 9atlouh e4r lclip yr7m wldih li 9atlou,0
eli y7bo inahi lclip yhot jaime,0
1 26 center vial,0
eminem fi zmeno center villllllee hhhhhhh,0
ena ma 3ejbetni ken sonterviyale,0
sewwww ewwww3 neeewww33 hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,0
yo nigga berasmi ta7ki w old school zeda,0
walid nahdi ts anouch mafia dz,0
blehi kifeh nhi lvu centre ville,1
shbyk radyt l dislikes private,0
batil mich batal,0
wenn jamett hhhh,0
vu pas,0
hhh lol,0
a7sen la9ta ki tira 3lih brjoulia athika testahel j aime,0
center villeeeeee,0
r i english,0
eminem hhhhhh,0
hhhh nahab nefhem chkoun hâte j aime,0
centre villlll,0
hhhh wtf,0
that moment waqtely taaml dislike qbal matassmaa l ghoneya,0
errajel fihol elli tira 3lih hhhh,0
elli yodkhel yetfa9ed f dislike ynik j aime,0
hhhhh loool,0
down town center villeeeeeeeeeee,0
salam mr 3mal 350 k ki hke 3leha w houya ma fatech 130 k hhh,1
tanet not found willi m3aya jaime,0
awalen esmou omour jedia wtheniyan klem ennes w labes w oumour jedia ili ta7ki a3lihom a7san en barameg etounsia w nej7in bsifa 8riba mouch kifek jit na9ra 9adeh min dislikes 93adt se3a,1
howa 5dem 7aja 3mal majhoud behya 5ayba nes to7kom ena bsara7a 3ejbetni barcha 3bed 7ata dislike 9bal matetfarej c bizarre maw etfarej wba3ed o7kem ena walid maye3jebnich mais 3ejbetni fekra mta3 clip w5edma 7lowa barcha nabbara fi tounes barra ontej ya m3allem 5ir bravo walid bon courage,0
5 00 remerciment seriously,0
a rap,0
coolio gangsta s hell kkkkkkkkkkkkk,0
li 3mal dislike 9bal mayetfarejj myenzel jaime,0
3pac mel kef,0
mch normal 9k,0
2pac gangsta party aahhh tyy sayeb rajel raaho fi 9aabroo,0
ok bb,0
centre viiiiiiieeeel hahahhhhh yetwallek rabi ya walid hahahahhhh,0
kifech na3mel 10 dislike,1
la7en el 8oneya mezel fi rassi me 7abech yo5rij,1
center viyallll,0
bléde méchiya w to8ra9 el béji bech y7asen fel bléde yna7i l achkéle hédhi moudhera be santé mte3kom,1
walit dharba thnin ntol 9adech wsel dislike d markhso ech kle sabb,1
cauuuuuuuuuuuuz ysir 3arjèl hhhhhhhhhhhh,0
kifeh na7i l vu za7,1
al rap,0
608 eli 3amlo jaime elkol 3ayelt enahdi mdr,0
centre ville hhhh yetkalem b anglais,0
ahsen la9ta hia le5rania wch5ase ken jet belha9,0
bellehy kifeh nahy l vu,1
brabi chekoun hatle j aim,0
a7sen la9ta fél clip héya 5 28,0
kavi ladhan m3a lougna,0
nchouf fi 345 like hhhhh hedhoukom les cpt té3ou howa kahaw,0
aya defie louled nheb lcommentaire hedha ylem j aimet akther mel video mta3 hal kertha x,0
292 like 292 fel 3ayla tbrkllah,0
4 42 y3rafe ingemare d,0
if 2pac saw this,0
kifeh na7i el vue,1
yekhi aandou 20 millions abonnès wala ena nestkhayel,0
zbar zbar zbar bb,0
louled belehy kifeh na7iha vu,1
w h y,0
cringe level 9000,0
salem mr daber 5edma,0
swat wala ff tonis,0
t h e c r i n g e,0
ma3neha autrement ki togtlou wa7ed ma testa3mlouch telefounou gallou haica w justice normalement ces details ne se donnent jamais les details de la police,0
lzam e3dam,0
taw 5outhouni 3ala 9ad 3a9li ena cheka fi s7abha 3leh tdour fi nafs l blasa w t7esha 5ayfaaa w lekher 9alek domia fama inna fl la7keya ena cheka di sa7betha de5la b3athha lezem ta79i9 ychouf m3aha,1
berasmi sauf din mar5ofu 3afat kbir ykdhb lé mél7 lé petrol 7chéhoulkom we mézltou tsad9ou fih hahah,0
et nous ais ont pas encore fini de donia batma la marocaine et voilà une autre saga amour gloire et beauté 3ala tu pas mieux,0
allah i di koum vous etes d adultes,0
hkayitkom heyla barcha tistha9 tit3ada fi barnemij ma3a 3ala la hawla wala 9owata ila billeh,0
abir sidha ben ali w inti sidek ecsheikh ada ben ali abrak,0
bravo 3alik ya fahla prenda défense de ton père el radjel fhall,0
comedie mai faite hhhh,0
aman chkoun kifii toflaa watretlii 3sabiii b klemhaa wllh,1
chnouw ismha z3ma fbookha chsmoo,0
chcoun jee men clip klay jdid al9alsou el mo9ades,0
hssan zar9oun 8 22,0
9 53 hahahaha akwa laktaa,0
7ilouha m3a l algeri lagcha rahi woumek wkhouk win bech yfarkouhom ya bhim,1
mawher yal may,0
klay bbdj,0
wa maghreb 3lach fi st3markom,0
benta em3ana hhhhhh,0
pablo escobar,0
yenta5bou fnafs loujouh betbi3a wtal9a zeda li ltaw ydef3ou 3lehom 3la 30dt ye5dhou feha f chhar wcontact fl bousta w9al chnoua din bara yal3an din rabkom,1
ni plis ni moin,0
boti5 hhhhhh,0
wechbih haka ala lebes linet safra sl3et lac,1
hahaha mn bruxelles,0
hhhhhhhh feda illi i3mel fil sketches fi ittesi3a abdill,0
ça la france y a ou sak,0
wissem roumdhani fitness,0
harim soltan,0
chesmou faceboukou,0
ey li jeb 20 15 weldyh mouch radhyin aalyh,0
subs to me plzz,0
chniya 7awlik chniya 9awlik,1
lila nett,0
hhhhhh 3am 9ais,0
hhhh 7ata klay bbj 3mal clip m3ah,0
hhahha nekrou raees bdarjin,0
takila ak dhlamtou rajel wtol3et le3ba malouba,0
takila saban l3ayla lee also takila 14 19,0
chniya song el outrou,1
no one absolutely mo one 2 bottels takila danup hhhhhh saha takila video tayara wlh,0
ma9alesh famma link tho l shit mta3 the other guy,0
00 bac eco wala mécanicien,0
chbik 3al makla,0
taxi jame3i mte3 lmhamdia hhhhh ena ml lmhamdia,0
up yettak,0
aya wa9tech bech thelelna live gta rp,1
lahkeya w huwa waktha mehush ma3rouf lahkeya 2012,0
azbar wa7ad fik ya tounes takila,0
like 9bal ma netfarej,0
errajl li yahki alih jaafr hwa zied mtaa bas les masques,0
3bed 3amla dislike,0
ostedhi moundhour el 3abed,0
c est vraiment du n importe quoi elle sait même s exprimer au moins jibou 3bed 3emlou haja lil tounes beki chahrazed boughanmi pink trip mechh hedhiiii,1
chneya hedha,0
tawa sami el fehri hrab wala fel 7abes,0
chkoun jey men nasty shitt,0
lo5aa jdida,0
li jey mn 3andk kouki ya3fes jaime,0
jabenet lihouuud kef,0
lclip msawer f lkef,0
es2el terrain houni kn dabl de w saffwizz,0
secs to talk svffwizz s vers,0
2 00 mana3rach win ritha,1
linstru belhy y louleed,0
samaket samaket,0
anechid men arth el 9itell,1
kharaman kharaman,0
dablde fel 7ara,0
fire ratta ttaa ttaaa,0
raps usa,0
fe ras,0
i see akali i click,0
lezmha tousel 2k louled slvp,0
slm blhy nes lkol ttfarej ekteb l3la youtube,0
hbaybi jazayir w tunes marha bikom fi kanati f youtube,0
niiir miiin,0
aubla mub,0
quel bel échange 500k contre les les et autre rien à dire,0
semiweh mohamed eddebagh,0
lazam tkoune anta rajal al awal,0
dabegh style,0
alpha blondy,0
44k dislikes,0
winek ye jalel bbrick,1
menou b sa7 hada c est grave clip m3ndou 7ata ma3na alors na les paroles yooon c est très grave tefeh atfeh vd chftou,0
zarkoun production,0
38 alf dislike,0
37 k,0
35k dislike,0
eli je men 3and salem monsieur ydez like,0
wnchala tkoooooon fhemt,0
30 k dislike,0
hahahahah lkolha tetfarej ahahahha,0
chkoun jeee min zoom tunisia,0
chcoun yestenna fi slm mr,0
nés kol single,0
chkoun jey groupe wiouuu,0
yaaah yaah chno hethaa haka walina fi tounis min wild 3watef lhethaa lmariam ben moulehom win mezeltou mechyin ye5i,1
r i tunisia,0
chkoun d5el bech yasme3 centre ville,1
le jeudi 5 am,0
illi min slm monsieur ihot j aime,0
9alo they think with their ass ma3raftech chkoun eli think with his ass wallah dislike before even watching the video,1
elli ektachaf le8neya men selem mr yhot like,0
e rap,0
chkoun ili je men 3nd salem mr ytarch9 j aime,0
ana nestaneo fi salem mr,0
i rap,0
wallahi baby mta3 tounes,1
mezeltttt 3ayyychhhhhhhhhhhhh,0
chnuwa sar ye5i,0
donia dour baba,0
svp ma mere thib ichkoun yarihfa atini rakmha thib tiawenha fi kraitha we titkafil biha,0
svp nhib nitasil biha we awenha chkoun arafha nitkafil bi kraitha awnouni nitasil biha,0
n7eb ra9am telifunha nesrin,0
dakhlo da3moni f9anti llah ya3tikom jana,0
3adouhoulna fi talfza,0
louled bras mimetkom afr7oulna b chaîne jdida bach nhabet clip jem3a jeya juste abonné,0
t9oulou salm y9oulk o9symou beleh,0
belehi chkoun 3andou fb mte3ou,0
asgher mni b 2ans aadi,0
yekhy mel m7amdeya,0
lmojrim beri 7ata tothbit identou,0
fakertni b la7ir y3ich,0
aa vids lte3ek esemhom podcasts,0
kifeh najme nkamlou blhy,1
chkone kifi tfarej fel i5tiyarat el kol yenzel like,1
tfrjt fehom lkol,0
wiin najm nlkah lfilm,0
chkoun yetfarej fih fi 2020,0
svp svp svp win ne9der nel9ah f tunis had lwlad haba nchoufo urgent svp ya khawti li 3ando ay num wela fb wela instg dialo ykheliholi svp urgent,1
momkin n3arfo chou sar mn be3d,0
warona lanajhat 3amaliya,0
omo mnin dz,0
li 3endo des informations 3la had lahkaya i9oli stp,0
svp 9oli wsmo khok n9ol khawti li 3aychin f italia yahwss alih 9ololi,0
ana masta3ada na3ti kalwa,0
ana mahtaja na3tik kalawtu ana fasilt dami o ya3ni na9dar natbara3 l2ay wahad ana man l maghrib namra dyali 0682838185,0
brabbi kalamni brabbi haw num 00393296474891 salwa,0
yarit t3tiwna khbarhom m en ba3d,0
chkoun ya3ref chkoun rbe7 l9adhia felle5er,0
44 58 wethneya,0
najeeh les hommes,0
t9oule n9oule,0
maa ala,0
ferjani sassi w chafik jarya,0
wallah ana algérienne nehab andi mankolek we safi kalbek mine fadlikom we e3aychkom da3imouni fi kanati wa ya3tikom ma tatmanew inchallah,1
fi almanya ki lemra te5dem we rajel ga3ed hiya ta3tih nef9a,0
dirolii abonnés fl chaîne ti3ii hadii mani talb hatchi abonnés berk hya matbekhlonache,0
thama rajel fihom ritah fi awled moufida,0
hhhhhhhh wa,0
esm l4oneya,0
hadi aadiya,0
chkon hadi,0
3adel chkoun,0
3amar jmal officiel ou no,0
3andkom fara3 fi mjez elbab wala lé,0
3aslama si slim siliana most7a9a elmachari3ek za3ma wa9tech,1
3omro 33 an,0
3pts f derby,0
tickets loge à vendre,0
5 abdallah kaabi ministre des sports,0
5itab siesi,0
5itab siyessi,0
9addéh el billet,0
9adech bech nistanaw,1
9adech y5adem men we7ed,1
9adeh men 3am sa7a7,0
9adeh sraf fiha 5arja hadhi,0
9amra 5adija fatima zahra 6,0
aalech nahit chiheb,1
ach 3maltw fi hkyt eslam slimane,0
ach 9awlek ya sil marzouki,0
achniya li 3amlouh weli bach ya3mlouh,1
a combien la pièce,0
a coté de j balti hamadi jbali,0
admin est moncef marzouki,0
ahhhhh eche amloulo f jemel w kaaser hlele,1
ama majd tahkou 3lih weld 7oumto,0
amine soussia chnoua esmha leghnaya,1
amine zaghouani il y a toutes les informations sur,0
amine zoubeir exprimez vous,0
amin ghazouani ahaya ili 9otlek 3leha,1
ana 9rit fi libya 1979 jusque 1985 a tripolie,0
ana an7eb noud5al fi al7azeb kifach na3mel,1
ana houa slim erriyahi fi taswira,0
anahwoua minhomm slim iria7i,0
ana mafhimtech,1
ana mkachere,0
ana mo9tana3 elli eljam3iya melli rja3elha souissi w kammel,0
ana redouane du casa,0
ancien ministre,0
anciennes photos,0
a quel heure,0
aref tba3et 17521 tickets masader mawthou9a,0
article a lire,0
asma3 ou 9oli,0
asma voila un lien,0
asma wnk,0
assalamo 3alaikom,0
assalamou alaykom,0
asslama mr slim riahi,0
attounissia tv,0
a verifier,0
awled moufida,0
aya si slim mata3na b khbar jdid,0
bajbouuuj ryahi avec y,0
bakou ligére,0
barcha zawdin,0
barra kaya,0
base 8,0
belehi wa9tech dfina,1
ben gharbiya idhakirni b 2010,0
berrasmi maflou9,0
bey3inou mtch,0
bgitou ken tikthbou malla rayis yi7kou 3lih bayye3 chrab,0
bilel al3eb b max mella ou 9assdewi ti 9asdewi fi jsk me nja7chii bech yenja7 fi club ba3ed zou yal3eb 9asdewi fi club ataquant bech nhezou bih ell boutoulaa mella etfarej fih fi mkach5a fi dicembre heka nssaybou ouledna balbouli 3keychi zou 3keychi 3awathi mwelhi ou njibou lekreyek,1
bilel ayadi hethiii,0
billéhi haka,0
billehi vai,0
bi m3eh,0
binalti libia,0
bismalah bismalah bismalah oufai izzitoun o jek ll hendy hather rouhek bech tejm3ou fi ll gassrine,1
bizarre mr slim défend abbou samia,0
bjah rabi chouf estitla3 eraey li efriki ahsan ou si elbaji yhemak mahdak ahna na3erfouh mlih anou kadab houwa weli m3ah,0
bla bla blaaaaaaaaaa blaaaaaaa blaaaaaaaa,0
bla bla bla bla,0
bla bla bla blaaaaaaaaaaaaaaaab,0
bla bla bla bla bara bras omk fi février bras mimtk bara anyk période m3ak wlh bara o saybna khouya lam lmnaykin maaaak bara o ki djib korsi lmara jaya nikna lkol,0
bla bla bla bla bla,0
bla bla bla bla blaaaa,0
bla bla bla bla bla bla,0
bla bla bla bla bla bla bla,0
bla bla bla bla blablabla,0
blanchissement d argent,0
bled farina,0
bliss monkr,0
bnisba lih 3andou mouahlit bach ykoun rais me mahou 9al 3ndi machri3 hana bach nchoufou halmachri3 etha mafama chay el9anoun y39bou fballou sehla ykthib 3cha3b tawa bach y9ouloulou tfathil wini lmachare3 lhkit 3liha c,1
bnzine ili,0
bonjour hedi ben salem 90 dt budget dokhan akhaw 1 baquet dinars 30 jours 90 dt,0
bonjour tt le monde svp il ya une femme tunisienne qui a besoin de faire une operation tres urgent pour l oreille lotef 3andha soussa f wethniha fama risque yousel el mo5ha brabi eli ya9der y3awenha ray 3andha 5 enfants w me7teja beli ya9der el wehed y3awen weli yheb ychouf awra9 etbib y9olna w yji ychouf 7aletha rabi ma ydhaya3ch 7asanetkom,0
bon no9sod isti5barat amnya,0
borjolia lazem yebda etabdil mel wzara l ra2is el jem3a w mba3ed el moudareb 3ala 5ater fama in7yez kbir lihom mahma ken e staf t,0
bouchere la 3andou machakel m3a baratli wsouisi wel 3ifa yelzem moudareb tounsi wena n9oul ya39oubi et mr6,0
bou iji ikalem bentou i9olha 3lech lebsa,1
bourguiba fi ayamatou le5ra we ezzin ya9ra fi e55er 9issa fatetou,0
bourjoulia riahi w abdennadher mtaana falkouni wahed massatha bil politique et le 2 ysallaak fiha rouhou dima wkhayyan w rouh riadhia fammechi ma houkouma trajjaalou amlekou,1
bousaha zied wldou kbiiiiyer w chari sla7 hhh,0
bousbih chereb el coca bel vodka ebhed rabna,0
braabi si slim maghiiir matkhammim biiich tjiib balbouli 3annna goolna m3allim 3allikhiiir dkhili patron flous mechia fill hraam raahou kenn bich nekhdhouh,1
brabbi a3lech el bab mta3 el parc kif badaltouh ma dhentouhech a3leh be9i lounou akhdher wallit net3adda 9oddem el parc we nchouf el bab akhdher nhes rouhi 9oddem parc chabibet el kairaouen brabbi nhebou rouge et blanc merci,1
brabbi andek badil willa bas aka hauw,0
brabbi chniya ennafa elli ta3mel fiha,1
brabbi chnoua to9sed ech y7eb y9oul,1
brabbi elli 3ndou men 7ajma3 echtirak it7adeh b3ssassa,1
brabbi hh 3awed ch9olt hh,0
brabi rou7,0
by claf,0
bye bye,0
ça non ça,0
chbi waldih el video ma7abch yet7al,0
chkon dhid djabo kapîtan,0
chriba bi touzgar salhoub tla3lou bouzogar,0
commentaire nul,0
concernant el guignol mte3 ttounisiya lyouma,0
contarto 9adech,1
contrat leagea wfi chnouwa jdid f naw3ia jdida,0
contre khaled 9orbii et balbouliiiiiiiiiiiiiiiii,0
coppie coller,0
c ou cet projet,0
cpr is secular not laicistic,0
c quoi son cv,0
cravate 7amra o x d,0
c slim ena 3omri 17 ans niveau 2éme n7eb nod5el police,0
cubiste de kasserine,0
c v rahto wala mazal,0
c vrai afum yal3eb m3a samou7a fi masr,0
c vrai bassem el mehri 5raj,0
c vrai heda eli sayer tawa,0
c vrai hedha houwa lmafroudh ykoun,0
da5la hadhi f jindouba,0
da5lou ila beyt eta3a,0
dajabou raja3,0
dakerni b aleksis,0
dàli aissa hhhhh yodhhorli mahich icha3a dhohret,0
dali med ken 3andeik aya dali misélech warihoulna,1
dans10 minutes slim riahi sur jawhara fm pendant 2 heures,0
dans tt lè cas provisoire ou non i7èb na3rif achnouwa maw9if mr marzouki fili sar fil kasrin,0
dar lkol 8,0
darrag fi club aman,0
darraji clubst ya jmea,0
dawadi wa elex ya si slim,0
dawe2e litskine elawje3e,0
dawedi dawedi mr slim,0
dawedi ma3loul fine waslat hkayethom,0
dawedi sayey fi ca,0
dawertha gharbi,0
dawwart ha,0
daynasour nn,0
dbaret elyoum dandouk fel coucha,0
déja fl bureau 2 vote eli bara tunis enahdha akther wba3dha cpr,0
deja france football 7kew 3lih,0
déja j ai voté 8,0
della wa7da fi tunis ta3rfuha,0
dema faha jdid,0
demain le tirage de paly off ou nn w wen bech tet3ada w wa9taha bech tet3ada,1
demain netakdou,0
demin ya slouma n9ossou nchallah,0
derbi ya slim ya kouya,0
derby 9rob aya sayeb 3lina men london,0
derby et l arbitrage,0
de rien mr rayahi,0
deutch bech y7eloou ma3me bmw fi tounes,1
dh5ili agrebi tka yaakoubi haddedi puis baratli korbi et haded a droite et djabo 3al gauche wi zouz k7elich el godem,0
dhafer ayari tfareej,0
dhafer felah le discours 9assir bih il wa9t d,0
dhaher fih y7eb yod5el le lenti5abet ejjeya,0
dhaherli hazou 7aja,0
dhahrli y sahbi hamdi thki 3laryal,0
dirbi est ca 4 0,0
direction zarzis,0
distance nice tunisie ech to9sed bih ya3ni bech edafe3 men hna w ela telechargit maps lyoum lebhim 3touhhh warda klaha,1
dite kol 3achra snin,0
djabou bech ykamél wala lé,1
djabou rja3,0
djabou sayee 2ans,0
dobel fiu2015,0
doc chnowa rayek fi neja7 elhamdi,1
donc 3andha 1,0
donc barra jib enteaineur ajnabi ca sera mieux,0
donc bech yhabto les cv mta3 elwilat eljdod,1
drapeau elghalia win,1
dridi ou lkasdewi 3al bank fi blsethom moussilou ou bratli korbi,0
dr marzou9i 9al netmanna el majles ta2sisi maykounech fousayfousé2 za3ma howa tawa radhi 3ala naté2éj w hal el majles ta2sis fousayfousé2 ou nn,1
dwal eli fahmt la79i9a tenta5b rajol a3mel ki turkia jazair usa,0
e5dm b tris,0
é5i 7kéyét 7addéd s7i7a ou nn,0
e7kinna 3al jam3ia ya si slim bjah rabbi,0
e7sbouh tbe3,0
e9rite el info hadhi fi page mel paget enhb na3ref s7i7a wala no,0
ebrabi elawej fi hamzet wasel em3ak,0
ech 9awelkoum fi heda,1
ech fama jdid za3ma,1
echfamma fi e7keyet djabou belehi,1
ech femma jdid fil mercato,1
ech koun fikom ya3tini stp numero sayed il marzou9i,1
echkoun ns sadek,1
ech maneha page non officelle,1
echnowa eli bine sami trabelsi we ca,1
echri apareil photo hd,1
echri chariket ben ali elmousadra w 5adem echabeb,1
echriha w arte7,1
echriif 3raf chkoun weldou,1
echri l hôtel w a3mlou parking,1
ech sar 1911,1
echsar a si slim fil istinef belekhi,1
ech sar fi tata ouine,1
ech taaref al lektisad,1
ech tgsed brabbi,1
eddawla essa7iliya,0
eddifonce lazmou trouchik,0
eech 3mlna fi jam3iya wlntidebet,1
ěēł bịľ hhh lo5rin metcherkin fi 7a9 tayara,0
ejbali fi balou,0
ekel modarab bellehi chnia 7kayto,0
el 3aila el jadida,0
el 7achto b code planet fixed prvé,0
el 7achto b code planet privé,0
el 7amla el inta5abia hhhhhh,0
el9orbi ya si slim,0
el bara7 el hond we liom el foot,0
elberah hamdi elmedeb welyoum mehdi jema3,0
el cop moba3a lel ca,0
elezem lezem,0
elhond lazemha lahwa zada,0
